"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-08","NO","Norway",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-10","FR","France",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-12","UK","United Kingdom",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-03","FR","France",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-05","DE","Germany",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-06","AT","Austria",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-06","DE","Germany",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-01","FR","France",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-02","UK","United Kingdom",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-05","FR","France",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-05","UK","United Kingdom",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-08","DE","Germany",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-08","DK","Denmark",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-09","CZ","Czech Republic",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-09","NO","Norway",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-09","UK","United Kingdom",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-10","DE","Germany",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-10","FI","Finland",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-10","SK","Slovakia",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-11","FI","Finland",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-12","UK","United Kingdom",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-03","DE","Germany",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-03","FR","France",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-04","NO","Norway",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-04","SE","Sweden",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-07","DE","Germany",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-09","FI","Finland",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-10","FI","Finland",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-12","DE","Germany",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-12","UK","United Kingdom",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-01","UK","United Kingdom",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-05","DE","Germany",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-07","DK","Denmark",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-11","UK","United Kingdom",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-01","DE","Germany",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-02","DE","Germany",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-04","UK","United Kingdom",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-06","FR","France",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-09","FR","France",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-10","DE","Germany",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-11","FR","France",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-01","DE","Germany",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-03","CZ","Czech Republic",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-05","DE","Germany",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-05","FI","Finland",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-05","FR","France",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-08","DK","Denmark",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-01","DE","Germany",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-03","DE","Germany",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-03","FR","France",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-05","FR","France",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-10","CZ","Czech Republic",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-10","DE","Germany",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-11","UK","United Kingdom",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","FI","Finland",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","CZ","Czech Republic",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-05","SK","Slovakia",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-06","DE","Germany",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-07","FI","Finland",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-09","NO","Norway",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-11","UK","United Kingdom",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-01","DK","Denmark",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-01","FI","Finland",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-03","AT","Austria",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-03","DE","Germany",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-05","DE","Germany",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-06","DE","Germany",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-07","FR","France",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-07","DE","Germany",5.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-01","UK","United Kingdom",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-02","DE","Germany",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-03","UK","United Kingdom",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-04","FR","France",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-02","DE","Germany",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-05","DK","Denmark",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-06","DE","Germany",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-08","FI","Finland",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-02","FI","Finland",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-05","UK","United Kingdom",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-12","FR","France",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-01","FR","France",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-02","FI","Finland",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-03","BE","Belgium",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-05","UK","United Kingdom",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-08","DE","Germany",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-09","DE","Germany",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-10","FR","France",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-11","DE","Germany",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-12","FR","France",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-02","DE","Germany",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-02","UK","United Kingdom",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-02","FI","Finland",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-06","DE","Germany",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-06","FR","France",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-09","FR","France",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-11","DE","Germany",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","FI","Finland",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-06","UK","United Kingdom",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-12","DE","Germany",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-12","UK","United Kingdom",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-02","AT","Austria",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-04","AT","Austria",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-04","FR","France",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-04","UK","United Kingdom",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-06","CZ","Czech Republic",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-06","FR","France",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-08","FR","France",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-12","DE","Germany",6.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-02","FR","France",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-03","DK","Denmark",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-04","UK","United Kingdom",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-09","DE","Germany",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-11","DE","Germany",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-11","UK","United Kingdom",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-06","FR","France",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-08","FR","France",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-09","DK","Denmark",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-03","FR","France",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-04","UK","United Kingdom",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-08","FR","France",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-05","HU","Hungary",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-03","UK","United Kingdom",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-06","DE","Germany",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-07","DE","Germany",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-09","DE","Germany",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-09","FR","France",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-08","DE","Germany",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","FR","France",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","FR","France",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-05","DE","Germany",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-07","FR","France",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-07","UK","United Kingdom",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-11","FR","France",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-11","UK","United Kingdom",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-04","DE","Germany",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-06","FR","France",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-08","DE","Germany",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-11","DE","Germany",7.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-07","UK","United Kingdom",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-03","FI","Finland",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-05","DE","Germany",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-07","IE","Ireland",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-08","DE","Germany",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-09","FR","France",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-10","DE","Germany",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-11","DE","Germany",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-10","DE","Germany",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-10","LT","Lithuania",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-10","UK","United Kingdom",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-06","ES","Spain",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-09","UK","United Kingdom",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-12","UK","United Kingdom",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-03","ES","Spain",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-03","FR","France",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-04","UK","United Kingdom",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-05","UK","United Kingdom",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-07","FI","Finland",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-08","FR","France",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-11","CZ","Czech Republic",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-05","UK","United Kingdom",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-06","CZ","Czech Republic",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-06","UK","United Kingdom",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-09","DE","Germany",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-10","DE","Germany",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-10","FR","France",8.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-04","NO","Norway",9.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-09","FR","France",9.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-02","FI","Finland",9.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-07","DK","Denmark",9.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-07","FR","France",9.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-08","DK","Denmark",9.000000000,""
